"ticker","rsi","rs","price","price_change","price_change_ratio","price_change_ratio_1m","id","title","source","publish_date"
"HUG","47.5","38","","","","","11134668","HUG: Giải trình liên quan đến Báo cáo tài chính năm 2023","TCBS","2024-03-30 19:49:00"
"HUT","35.8","40","16700","100","0.006","-0.04","11279618","HUT: Báo cáo quản trị công ty bán niên 2024","TCBS","2024-08-02 17:03:00"
"HUT","35.8","40","16700","100","0.006","-0.04","11279178","HUT: Báo cáo tài chính quý 2/2024 (công ty mẹ)","TCBS","2024-08-02 13:52:00"
"HUT","35.8","40","16700","100","0.006","-0.04","11279187","HUT: Báo cáo tài chính quý 2/2024","TCBS","2024-08-02 13:43:00"
"HUT","51.3","38","17500","-100","-0.006","0","11257748","HUT: Ký kết Hợp đồng dịch vụ kiểm toán với Công ty TNHH Kiểm toán BDO","TCBS","2024-07-16 17:03:00"
"HUT","53.9","36","17600","-100","-0.006","0.006","11256096","HUT: Thay đổi giấy đăng ký kinh doanh","TCBS","2024-07-15 15:05:00"
"HUT","51.8","30","17500","-100","-0.006","-0.064","11252104","HUT: Ông Nguyễn Văn Dũng đã mua 1.985.000 CP","TCBS","2024-07-10 16:18:00"
"HUT","54.3","36","18400","-200","-0.011","0.057","11216018","HUT: CBTT Giấy xác nhận thay đổi nội dung đăng ký doanh nghiệp và Phụ lục 02 sửa đổi Điều lệ Công ty","TCBS","2024-06-13 13:48:00"
"HUT","64.7","61","19200","0","0","0.129","11204248","HUT: Nghị quyết Đại hội đồng cổ đông thường niên năm 2024","TCBS","2024-06-03 17:07:00"
"HUT","64.7","61","","","","","11202967","Công ty bán ô tô lớn nhất Việt Nam lên kế hoạch lắp ráp xe, giống với mô hình của THACO Auto hay Hyundai Thành Công","TCBS","2024-06-01 07:43:00"
"HUT","52.1","28","19300","1400","0.078","0.142","11200211","Sau thương vụ M&A đưa Tasco thành DN phân phối ô tô lớn nhất nước, công ty đầu tư của ông Vũ Đình Độ muốn mua vào lượng cổ phiếu trị giá hơn 4.000 tỷ đồng","TCBS","2024-05-30 08:23:00"
"HUT","45.7","34","17400","0","0","0.018","11183694","HUT: CBTT về việc nhận được Đơn đề nghị xin thôi giữ chức vụ Thành viên Ban Kiểm soát của Bà Đặng Thùy Linh","TCBS","2024-05-14 14:30:00"
"HUT","36","25","17200","200","0.012","-0.07","11174343","HUT: Báo cáo tài chính quý 1/2024 (công ty mẹ)","TCBS","2024-05-06 13:38:00"
"HUT","36","25","17200","200","0.012","-0.07","11174311","HUT: Báo cáo tài chính quý 1/2024","TCBS","2024-05-06 13:24:00"
"HUT","29.9","28","17200","400","0.024","-0.104","11164253","HUT: Báo cáo thường niên 2023","TCBS","2024-04-24 09:36:00"
"HUT","53.6","29","19300","0","0","0","11139577","HUT: Tài liệu họp Đại hội đồng cổ đông","TCBS","2024-04-03 11:11:00"
"HVA","42.5","","6100","0","0","-0.076","11288917","HVA: Báo cáo tài chính bán niên năm 2024","TCBS","2024-08-13 15:03:00"
"HVA","51.2","","6900","300","0.045","0.062","11271737","HVA: Báo cáo quản trị công ty bán niên 2024","TCBS","2024-07-29 13:27:00"
"HVA","59.5","","6700","-100","-0.015","0.047","11264672","HVA: Giấy chứng nhận đăng ký hoạt động chi nhánh Đà Nẵng","TCBS","2024-07-23 08:54:00"
"HVA","53.8","","6500","-100","-0.015","0.032","11262369","HVA: Báo cáo tài chính quý 2/2024","TCBS","2024-07-19 15:59:00"
"HVA","62.4","","6500","-200","-0.03","0.083","11248448","HVA: Nghị quyết Hội đồng quản trị","TCBS","2024-07-08 09:50:00"
"HVA","59.6","","6700","100","0.015","0.117","11246891","HVA: Lê Văn An không còn là cổ đông lớn","TCBS","2024-07-05 10:14:00"
"HVA","56.8","","6500","0","0","0.083","11243613","HVA: Giấy chứng nhận Đăng ký hoạt động Chi nhánh Hà Nội","TCBS","2024-07-02 09:57:00"
"HVA","53.7","","6400","100","0.016","0.085","11224642","HVA: Nghị quyết Hội đồng quản trị","TCBS","2024-06-21 10:27:00"
"HVA","56.8","","6400","0","0","0.103","11220528","HVA: Nhận được Giấy chứng nhận đăng ký hoạt động Chi nhánh","TCBS","2024-06-18 14:03:00"
"HVA","65.9","","6400","-300","-0.045","0.067","11217759","HVA: Nhận được Giấy xác nhận thay đổi nội dung Đăng ký doanh nghiệp","TCBS","2024-06-14 15:19:00"
"HVA","59.9","","6700","300","0.047","0.117","11216146","HVA: Ký hợp đồng kiểm toán Báo cáo tài chính năm 2024","TCBS","2024-06-13 14:41:00"
"HVA","50.3","","6000","0","0","-0.016","11203639","HVA: Nghị quyết Hội đồng quản trị","TCBS","2024-06-03 10:19:00"
"HVA","45.5","","6000","100","0.017","-0.032","11181924","HVA: Nghị quyết Đại hội đồng cổ đông bằng hình thức lấy ý kiến cổ đông bằng văn bản","TCBS","2024-05-13 11:07:00"
"HVA","45.5","","6000","100","0.017","-0.032","11181844","HVA: Nghị quyết Hội đồng quản trị","TCBS","2024-05-13 10:32:00"
"HVA","51.7","","6300","0","0","0.033","11165975","HVA: Báo cáo sở hữu của cổ đông lớn - Lê Văn An","TCBS","2024-04-25 11:32:00"
"HVG","0","","1400","0","0","0","11250630","HVG: Quyết định về viêc duy trì diện hạn chế giao dịch và Thông báo về trạng thái chứng khoán trên hệ thống giao dịch UPCoM","TCBS","2024-07-09 17:01:00"
"HVG","0","","1400","0","0","0","11196115","HVG: Quyết định về việc duy trì diện đình chỉ giao dịch và Thông báo về trạng thái chứng khoán","TCBS","2024-05-24 19:21:00"
"HVG","0","","","","","","11161659","HVG: Nghị quyết Đại hội đồng cổ đông bất thường năm 2024","TCBS","2024-04-21 10:42:00"
"HVG","0","","1400","0","0","0","11107412","HVG: Ngày đăng ký cuối cùng Đại hội đồng cổ đông bất thường năm 2024","TCBS","2024-03-06 07:53:00"
"HVG","0","","1400","0","0","0","11103885","HVG: Nghị quyết Hội đồng quản trị về tổ chức họp Đại hội đồng cổ đông bất thường năm 2024","TCBS","2024-03-01 16:39:00"
"HVG","0","","1400","0","0","0","11082751","HVG: Nghị quyết Hội đồng quản trị","TCBS","2024-02-21 10:26:00"
"HVG","0","","1400","0","0","0","11081891","Cựu 'Vua cá tra' Hùng Vương muốn bán hàng loạt tài sản để trả nợ, gồm công ty nghìn tỷ từng được tỷ phú Trần Bá Dương giải cứu bất thành","TCBS","2024-02-20 15:47:00"
"HVG","19.9","","1400","0","0","0","11014672","HVG: Thông báo về trạng thái chứng khoán","TCBS","2023-12-07 17:30:00"
"HVG","19.9","","1400","0","0","0","11014673","HVG: Quyết định về việc duy trì diện đình chỉ giao dịch","TCBS","2023-12-07 17:30:00"
"HVG","19.9","","1400","0","0","0","11014674","HVG: Quyết định về việc duy trì diện hạn chế giao dịch","TCBS","2023-12-07 17:29:00"
"HVG","20.4","","1400","0","0","0","10949753","HVG: Thông báo về trạng thái chứng khoán","TCBS","2023-10-09 13:37:00"
"HVG","20.4","","1400","0","0","0","10949754","HVG: Quyết định về viêc duy trì diện hạn chế giao dịch","TCBS","2023-10-09 13:36:00"
"HVG","20.4","","1400","0","0","0","10851220","HVG: Thông báo về trạng thái chứng khoán","TCBS","2023-07-11 13:07:00"
"HVG","20.4","","1400","0","0","0","10851222","HVG: Quyết định về việc duy trì diện hạn chế giao dịch","TCBS","2023-07-11 13:06:00"
"HVG","20.4","","1400","0","0","0","10791000","HVG: Thông báo về trạng thái chứng khoán","TCBS","2023-05-23 15:51:00"
"HVH","51.1","","8400","-310","-0.036","0.049","11285043","HVH:  Phó TGĐ đăng ký bán 120.000 cổ phiếu","TCBS","2024-08-08 17:14:00"
"HVH","68.9","","9540","-180","-0.019","0.203","11274002","HVH:  Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2024","TCBS","2024-07-30 16:27:00"
"HVH","68.9","","9540","-180","-0.019","0.203","11273678","HVH:  Nghị quyết HĐQT về việc tổng hợp các giao dịch giữa công ty và các bên liên quan 6 tháng đầu năm 2024","TCBS","2024-07-30 14:19:00"
"HVH","55.1","","9090","590","0.069","0.093","11270677","HVH:  Giải trình chênh lệch LNST Q2/2024 so với cùng kỳ năm trước","TCBS","2024-07-26 18:30:00"
"HVH","54.3","","8500","60","0.007","-0.031","11268902","HVH:  Thông báo thời gian, địa điểm và link cung cấp chương trình họp ĐHĐCĐ bất thường lần 1 năm 2024","TCBS","2024-07-25 15:31:00"
"HVH","58.3","","8100","-260","-0.031","0.016","11246718","HVH:  Thông báo về ngày đăng ký cuối cùng tổ chức ĐHĐCĐ bất thường lần 1 năm 2024","TCBS","2024-07-05 09:17:00"
"HVH","65.2","","7980","-200","-0.024","0.163","11225420","HVH:  Nghị quyết HĐQT về việc triệu tập ĐHĐCĐ bất thường lần 1 năm 2024","TCBS","2024-06-21 19:35:00"
"HVH","64.7","","7900","-150","-0.019","0.231","11220942","HVH:  Thông báo ký hợp đồng kiểm toán BCTC 2024","TCBS","2024-06-18 16:58:00"
"HVH","66.9","","8050","-100","-0.012","0.296","11218101","HVH:  Nghị quyết HĐQT về việc lựa chọn đơn vị kiểm toán cho năm 2024","TCBS","2024-06-14 16:40:00"
"HVH","63.2","","6970","100","0.015","0.281","11204200","HVH:  Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Trần Hữu Đông","TCBS","2024-06-03 16:21:00"
"HVH","89.8","","7000","360","0.054","0.403","11186705","HVH:  CBTT Quyết định chấp thuận chủ đầu tư dự án BĐS tại Hòa Bình","TCBS","2024-05-16 16:00:00"
"HVH","40.4","","5120","130","0.026","0.01","11168016","HVH:  Giấy chứng nhận đăng ký hoạt động chi nhánh TP.HCM thay đổi lần 6","TCBS","2024-04-26 14:44:00"
"HVH","39","","4990","10","0.002","-0.01","11166717","HVH:  Thông báo giao dịch cổ phiếu của người nội bộ Trần Hữu Đông","TCBS","2024-04-25 17:57:00"
"HVH","37.7","","4970","0","0","-0.014","11163692","HVH:  CBTT Biên bản họp và Nghị quyết ĐHĐCĐ thường niên năm 2024","TCBS","2024-04-23 18:09:00"
"HVH","50.2","","5010","-130","-0.025","-0.029","11154402","HVH:  Nghị quyết HĐQT về tài liệu bổ sung phục vụ ĐHĐCĐ thường niên 2024","TCBS","2024-04-15 17:39:00"
"HVN","36.2","50","19950","-1500","-0.07","-0.44","11283906","Lỗ nặng 4 năm liên tiếp, vốn chủ sở hữu âm hàng chục nghìn tỷ, vì sao cổ phiếu Vietnam Airlines vẫn chưa bị hủy niêm yết?","TCBS","2024-08-08 00:04:00"
"HVN","29.5","63","20650","-600","-0.028","-0.401","11277798","HVN:  Giải trình chênh lệch LNST Q2/2024 so với cùng kỳ năm trước và lộ trình khắc phục tình trạng chứng khoán bị kiểm soát","TCBS","2024-08-01 14:47:00"
"HVN","32.7","70","21250","-1550","-0.068","-0.384","11276330","Tiếp tục được xóa nợ, Vietnam Airlines lãi gần 1.000 tỷ trong quý 2/2024, vượt xa ước tính của lãnh đạo","TCBS","2024-07-31 19:55:00"
"HVN","23.8","43","22350","1450","0.069","-0.352","11272047","HVN:  Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2024","TCBS","2024-07-29 15:21:00"
"HVN","26.6","48","22650","-1700","-0.07","-0.307","11266305","Khoản vay tái cấp vốn 4.000 tỷ đồng của Vietnam Airlines được gia hạn tối đa 5 năm","TCBS","2024-07-23 22:42:00"
"HVN","26.6","48","22650","-1700","-0.07","-0.307","11265853","Ngân hàng Nhà nước có động thái mới hỗ trợ cho Vietnam Airlines","TCBS","2024-07-23 14:49:00"
"HVN","60.9","74","34450","-150","-0.004","0.209","11254166","Báo nước ngoài: Một DN Việt sở hữu cổ phiếu hoạt động tốt nhất, vượt mọi đối thủ từ Singapore, Trung Quốc","TCBS","2024-07-12 10:28:00"
"HVN","61.3","86","34200","-350","-0.01","0.181","11252063","Vietnam Airlines vận chuyển gần 11,3 triệu khách sau 6 tháng, doanh thu lợi nhuận ""đạt mức cao""","TCBS","2024-07-10 07:13:00"
"HVN","64.5","81","","","","","11232074","Quốc hội đồng ý gia hạn trả nợ 4.000 tỷ đồng của Vietnam Airlines","TCBS","2024-06-29 12:59:00"
"HVN","71.3","82","34350","50","0.001","0.366","11229479","Vietnam Airlines quan tâm việc mua tàu bay Trung Quốc để bù đắp đội bay thiếu hụt nghiêm trọng do bảo dưỡng động cơ lẫn khó mua từ cả Airbus và Boeing","TCBS","2024-06-27 00:44:00"
"HVN","70.6","78","34300","300","0.009","0.364","11227827","Chính phủ kiến nghị gia hạn trả nợ khoản vay tái cấp vốn cho Vietnam Airlines (HVN)","TCBS","2024-06-26 07:31:00"
"HVN","83.5","96","32700","-2450","-0.07","0.351","11226145","HVN:  Thông báo thay đổi nhân sự công ty","TCBS","2024-06-24 15:04:00"
"HVN","83.5","96","32700","-2450","-0.07","0.351","11226148","HVN:  Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2024","TCBS","2024-06-24 15:03:00"
"HVN","85.8","98","35150","-300","-0.008","0.601","11224931","ĐHCĐ Vietnam Airlines: Tình trạng thiếu máy bay có thể kéo dài đến cuối năm 2025, có thể tự cân đối thu chi từ năm nay","TCBS","2024-06-21 13:47:00"
"HVN","85.8","98","35150","-300","-0.008","0.601","11223693","Vietnam Airlines đặt mục tiêu doanh thu kỷ lục vượt 100.000 tỷ đồng năm 2024, dự kiến có lãi sau 4 năm lỗ liên tiếp","TCBS","2024-06-21 07:02:00"
"HVT","29.7","50","76200","2200","0.03","-0.086","11284405","HVT: Báo cáo tài chính bán niên năm 2024","TCBS","2024-08-08 10:29:00"
"HVT","46.7","69","82500","-1800","-0.021","0.038","11270389","HVT: Báo cáo quản trị công ty bán niên 2024","TCBS","2024-07-26 15:33:00"
"HVT","43.9","69","84300","1200","0.014","0.042","11269080","HVT: Tài liệu họp Đại hội đồng cổ đông","TCBS","2024-07-25 17:04:00"
"HVT","58.4","81","86500","-2900","-0.032","0.081","11266133","HVT: Báo cáo tài chính quý 2/2024","TCBS","2024-07-23 17:08:00"
"HVT","78.6","85","94000","-2000","-0.021","0.19","11257791","HVT: Ngày đăng ký cuối cùng Đại hội đồng cổ đông bất thường lần 1 năm 2024","TCBS","2024-07-16 17:21:00"
"HVT","78.7","94","96700","2700","0.029","0.236","11253559","Cổ đông Nhà nước “bật đèn xanh”, một doanh nghiệp hóa chất chuẩn bị họp bất thường bàn chuyện tăng vốn, cổ phiếu tăng vọt đẩy vốn hóa vượt nghìn tỷ","TCBS","2024-07-12 00:06:00"
"HVT","69.5","80","89100","5700","0.068","0.14","11250570","HVT: Nghị quyết về việc tổ chức Đại hội đồng cổ đông bất thường năm 2024","TCBS","2024-07-09 16:37:00"
"HVT","69.5","80","89100","5700","0.068","0.14","11250573","HVT: Ngày ĐKCC để thực hiện quyền tham dự Đại hội đồng cổ đông bất thường năm 2024","TCBS","2024-07-09 16:37:00"
"HVT","58.7","76","80000","500","0.006","0.068","11230252","HVT: CBTT ký hợp đồng kiểm toán và soát xét Báo cáo tài chính năm 2024","TCBS","2024-06-27 17:35:00"
"HVT","59.9","72","79999","975","0.012","0.096","11225325","HVT: Tập đoàn Hóa chất Việt Nam chấp thuận Phương án tăng vốn điều lệ của Công ty CP Hóa chất Việt Trì","TCBS","2024-06-21 17:16:00"
"HVT","70.5","74","79999","1951","0.025","0.358","11206896","HVT: Ngày đăng ký cuối cùng trả cổ tức bằng tiền mặt","TCBS","2024-06-05 14:36:00"
"HVT","70.5","74","79999","1951","0.025","0.358","11205797","HVT: Lê Xuân Lương không còn là cổ đông lớn","TCBS","2024-06-05 08:03:00"
"HVT","70.5","81","78048","0","0","0.29","11203675","Một công ty hóa chất chuẩn bị trả cổ tức tiền mặt lớn, cổ phiếu băng băng lên đỉnh lịch sử","TCBS","2024-06-03 10:47:00"
"HVT","70.5","87","78048","0","0","0.27","11202714","HVT: Thông báo về ngày đăng ký cuối cùng thực hiện quyền chi trả cổ tức còn lại năm 2023 bằng tiền","TCBS","2024-05-31 15:40:00"
"HVT","47.1","52","60487","-1951","-0.031","-0.046","11166504","HVT: Thay đổi nhân sự","TCBS","2024-04-25 16:24:00"
"HVX","","","","","","","11289824","HVX:  Thông báo về việc giữ nguyên diện cảnh báo đối với cổ phiếu","TCBS","2024-08-14 13:23:00"
"HVX","39.8","","2660","-70","-0.026","-0.06","11273111","HVX:  Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2024","TCBS","2024-07-30 10:14:00"
"HVX","36.5","","2760","0","0","-0.048","11262232","HVX:  Giải trình biện pháp khắc phục lỗ lũy kế tại 30/06/2024","TCBS","2024-07-19 14:41:00"
"HVX","56.6","","2900","0","0","0.036","11227586","HVX:  Thông báo ký kết hợp đồng kiểm toán BCTC 2024","TCBS","2024-06-25 16:04:00"
"HVX","47.7","","2860","50","0.018","0.055","11204061","HVX:  CBTT Biên bản họp và Nghị quyết ĐHĐCĐ thường niên năm 2024","TCBS","2024-06-03 14:51:00"
"HVX","47.7","","2860","50","0.018","0.055","11203640","HVX:  Thông báo thay đổi nhân sự","TCBS","2024-06-03 10:20:00"
"HVX","55.9","","2870","-70","-0.024","-0.043","11177947","HVX:  Nghị quyết HĐQT về việc cập nhật, bổ sung dự thảo tài liệu họp ĐHĐCĐ thường niên 2024","TCBS","2024-05-08 16:19:00"
"HVX","55.9","","2870","-70","-0.024","-0.043","11177948","HVX:  Thông báo thời gian, địa điểm và link cung cấp tài liệu họp ĐHĐCĐ thường niên 2024","TCBS","2024-05-08 16:17:00"
"HVX","41.5","","2740","-170","-0.058","-0.058","11159226","HVX:  CBTT Nghị quyết HĐQT về việc gia hạn tổ chức ĐHĐCĐ thường niên 2024","TCBS","2024-04-19 13:50:00"
"HVX","41.5","","2740","-170","-0.058","-0.058","11159228","HVX:  Giải trình biện pháp khắc phục lỗ lũy kế tại 31/03/2024","TCBS","2024-04-19 13:49:00"
"HVX","41.5","","2910","0","0","-0.003","11157322","HVX:  Nhắc nhở chậm CBTT giải trình BCTC kiểm toán năm 2023","TCBS","2024-04-17 14:14:00"
"HVX","56.5","","2910","-160","-0.052","-0.003","11156245","HVX:  Giải trình chênh lệch lợi nhuận sau thuế năm 2023 kiểm toán so với năm 2022","TCBS","2024-04-16 17:35:00"
"HVX","57.3","","2980","30","0.01","0.01","11138492","HVX:  Báo cáo thường niên năm 2023","TCBS","2024-04-02 18:10:00"
"HVX","57.3","","2950","0","0","0.003","11136279","HVX:  Thư mời và link công bố tài liệu họp ĐHĐCĐ thường niên năm 2024","TCBS","2024-04-01 17:51:00"
"HVX","57.3","","2950","0","0","0.003","11136283","HVX:  Quyết định của HĐQT về việc thông qua dự thảo tài liệu họp ĐHĐCĐTN 2024","TCBS","2024-04-01 17:47:00"
"HWS","","","","","","","11289642","HWS: Báo cáo tài chính bán niên năm 2024","TCBS","2024-08-14 10:36:00"
"HWS","68.2","73","16400","300","0.019","0.093","11273238","HWS: Ký hợp đồng kiểm toán Báo cáo tài chính năm 2024","TCBS","2024-07-30 10:55:00"
"HWS","68.2","73","16400","300","0.019","0.093","11273240","HWS: Báo cáo quản trị công ty bán niên 2024","TCBS","2024-07-30 10:54:00"
"HWS","56.6","64","15800","300","0.019","0.039","11260920","HWS: Báo cáo tài chính quý 2/2024","TCBS","2024-07-18 17:35:00"
"HWS","51.6","45","15500","200","0.013","0.02","11258984","HWS: Ngày đăng ký cuối cùng trả cổ tức bằng tiền mặt","TCBS","2024-07-17 13:44:00"
"HWS","51.6","45","15500","200","0.013","0.02","11258987","HWS: Báo cáo thay đổi sở hữu cổ phiếu của cổ đông lớn - Trương Phước Tuệ","TCBS","2024-07-17 13:44:00"
"HWS","45.7","40","15300","200","0.013","0.007","11257669","HWS: Giấy xác nhận về việc thay đổi nội dung đăng ký doanh nghiệp","TCBS","2024-07-16 15:52:00"
"HWS","67.6","65","15400","-300","-0.019","0","11254217","HWS: Thông báo về ngày đăng ký cuối cùng để thực hiện quyền nhận cổ tức năm 2023","TCBS","2024-07-12 10:54:00"
"HWS","67.3","87","","","","","11173350","HWS: Nghị quyết Đại hội đồng cổ đông thường niên năm 2024","TCBS","2024-05-04 10:30:00"
"HWS","57.9","70","15600","700","0.047","0.099","11172551","HWS: Điều chỉnh loại chứng khoán","TCBS","2024-05-03 18:36:00"
"HWS","57.5","71","15200","700","0.048","0.101","11157430","HWS: Báo cáo tài chính quý 1/2024","TCBS","2024-04-17 14:46:00"
"HWS","50.7","49","14300","400","0.029","0.044","11143775","HWS: Tài liệu họp Đại hội đồng cổ đông","TCBS","2024-04-05 13:25:00"
"HWS","52.7","37","14100","200","0.014","0.029","11138286","HWS: Báo cáo thường niên 2023","TCBS","2024-04-02 16:30:00"
"HWS","50.3","46","13900","200","0.015","0.053","11123274","HWS: Báo cáo tài chính năm 2023","TCBS","2024-03-20 15:26:00"
"HWS","60.3","68","13600","-300","-0.022","0.015","11111259","HWS: Ngày đăng ký cuối cùng Đại hội đồng cổ đông thường niên năm 2024","TCBS","2024-03-08 09:25:00"
"IBC","5.9","","1700","0","0","0","11250764","IBC: Quyết định đưa vào diện cảnh báo và Thông báo về trạng thái chứng khoán","TCBS","2024-07-09 18:14:00"
"IBC","5.9","","1700","0","0","0","11196076","IBC: Quyết định đưa vào diện hạn chế giao dịch và Thông báo về trạng thái chứng khoán","TCBS","2024-05-24 17:57:00"
"IBC","5.9","","1700","0","0","0","11190073","IBC: Quyết định xử phạt vi phạm hành chính trong lĩnh vực chứng khoán","TCBS","2024-05-20 18:06:00"
"IBC","29.3","","","","","","11017359","Xuống sàn UPCoM, cổ phiếu IBC vẫn bị vào diện đình chỉ giao dịch","TCBS","2023-12-11 16:45:00"
"IBC","29.3","","","","","","11017263","HNX: Quyết định về việc đưa chứng khoán vào diện đình chỉ giao dịch (IBC)","TCBS","2023-12-11 15:18:00"
"IBC","29.3","","","","","","11017264","HNX: Thông báo về trạng thái chứng khoán (IBC)","TCBS","2023-12-11 15:18:00"
"IBC","29.3","","","","","","11017182","HNX: Ngày 15/12/2023, ngày giao dịch đầu tiên cổ phiếu đăng ký giao dịch của CTCP Đầu tư Apax Holdings (IBC)","TCBS","2023-12-11 13:58:00"
"IBC","29.3","","1770","0","0","0","11006869","IBC:  Quyết định hủy niêm yết cổ phiếu","TCBS","2023-11-29 17:52:00"
"IBC","29.3","","1770","0","0","0","11006870","IBC:  Thông báo về việc hủy niêm yết cổ phiếu","TCBS","2023-11-29 17:51:00"
"IBC","29.3","","","","","","11003724","Apax Holdings: Từ chuỗi trung tâm tiếng Anh lớn nhất Việt Nam đến cơn bĩ cực nợ nần, Hội đồng quản trị chỉ còn 2 thành viên bao gồm cả Shark Thủy","TCBS","2023-11-26 08:11:00"
"IBC","29.3","","","","","","11003697","Cổ phiếu bị hủy niêm yết, Apax Holdings chia tay cùng lúc 3 thành viên Hội đồng quản trị","TCBS","2023-11-25 18:48:00"
"IBC","29.3","","1770","0","0","0","11003321","IBC:  Thông báo đơn từ nhiệm của Thành viên HĐQT","TCBS","2023-11-24 14:47:00"
"IBC","29.3","","1770","0","0","0","11002540","Cổ phiếu Apax Holdings của Shark Thủy bị hủy niêm yết bắt buộc trên HOSE","TCBS","2023-11-22 14:45:00"
"IBC","29.3","","1770","0","0","0","11002451","IBC:  Công văn về việc hủy bỏ niêm yết bắt buộc","TCBS","2023-11-22 14:11:00"
"IBC","29.3","","1770","0","0","0","10978624","Ông Quách Mạnh Hào chính thức rút khỏi Apax Holdings","TCBS","2023-11-07 07:39:00"
"IBD","76.4","","10500","0","0","0.05","11277897","IBD: Ý kiến của Hội đồng quản trị về việc chào mua công khai","TCBS","2024-08-01 15:53:00"
"IBD","76.4","","10500","0","0","0.05","11276188","IBD: Nghị quyết Hội đồng quản trị","TCBS","2024-07-31 16:48:00"
"IBD","76.4","","10500","0","0","0.05","11270272","IBD: Nhận hồ sơ đăng ký chào mua công khai cổ phiếu của ông Hách Thanh Toàn","TCBS","2024-07-26 14:56:00"
"IBD","76.4","","10500","0","0","0.05","11257072","IBD: Báo cáo quản trị công ty bán niên 2024","TCBS","2024-07-16 10:45:00"
"IBD","57.2","","10500","500","0.05","-0.045","11248701","IBD: Lê Thị Ánh Tuyết - Trưởng Ban kiểm soát - đăng ký bán 7.800 CP","TCBS","2024-07-08 11:47:00"
"IBD","0","","10000","1000","0.111","0.111","11199994","IBD: Tiếp nhận đơn xin từ nhiệm thành viên Ban kiểm soát","TCBS","2024-05-29 15:43:00"
"IBD","0","","10000","1000","0.111","0.111","11199362","IBD: Thay đổi nhân sự","TCBS","2024-05-29 10:15:00"
"IBD","0","","9000","0","0","0","11183963","IBD: Quyết định xử phạt hành chính","TCBS","2024-05-14 17:44:00"
"IBD","0","","9000","0","0","0","11175577","IBD: Ngày đăng ký cuối cùng trả cổ tức bằng tiền mặt","TCBS","2024-05-07 09:33:00"
"IBD","0","","9000","0","0","0","11174715","IBD: Nghị quyết Đại hội đồng cổ đông thường niên năm 2024","TCBS","2024-05-06 16:10:00"
"IBD","0","","","","","","11173286","IBD: Chi trả cổ tức năm 2023 bằng tiền","TCBS","2024-05-04 14:35:00"
"IBD","0","","","","","","11173289","IBD: Thay đổi nhân sự","TCBS","2024-05-04 14:33:00"
"IBD","0","","9000","0","0","0","11156032","IBD: Giải trình Ý kiến về kiểm toán ngoại trừ Báo cáo tài chính 2023","TCBS","2024-04-16 15:44:00"
"IBD","0","","9000","0","0","0","11149209","IBD: Báo cáo thường niên 2023","TCBS","2024-04-10 16:59:00"
"IBD","0","","9000","0","0","0","11144282","IBD: Tài liệu họp Đại hội đồng cổ đông","TCBS","2024-04-05 16:56:00"
"ICC","63.5","","27700","-4800","-0.148","-0.045","11287603","ICC: Nghị quyết Đại hội đồng cổ đông bất thường năm 2024","TCBS","2024-08-12 15:04:00"
"ICC","63.5","","27700","-4800","-0.148","-0.045","11287605","ICC: Báo cáo quản trị công ty bán niên 2024","TCBS","2024-08-12 15:03:00"
"ICC","48.9","","29300","0","0","-0.12","11245937","ICC: Đính chính Nghị quyết hội đồng quản trị số 02","TCBS","2024-07-04 14:46:00"
"ICC","23.3","","29300","3800","0.149","-0.12","11243792","ICC: Ngày đăng ký cuối cùng lấy ý kiến cổ đông bằng văn bản","TCBS","2024-07-02 12:01:00"
"ICC","27.2","","28600","0","0","-0.141","11228711","ICC: Nghị quyết Hội đồng quản trị","TCBS","2024-06-26 14:37:00"
"ICC","67.7","","33300","0","0","0.074","11201343","ICC: Thay đổi nhân sự","TCBS","2024-05-30 16:59:00"
"ICC","61.1","","","","","","11173245","ICC: Thay đổi nhân sự","TCBS","2024-05-04 15:43:00"
"ICC","61.1","","","","","","11173340","ICC: Nghị quyết Đại hội đồng cổ đông thường niên năm 2024","TCBS","2024-05-04 10:51:00"
"ICC","45.8","","29300","1900","0.069","-0.02","11150631","ICC: Báo cáo thường niên 2023","TCBS","2024-04-11 17:21:00"
"ICC","44","","27100","-100","-0.004","-0.094","11147546","ICC: Thông báo về việc tổ chức Đại hội đồng cổ đông thường niên năm 2024","TCBS","2024-04-09 14:24:00"
"ICC","44","","27200","0","0","-0.09","11146145","ICC: Biên bản họp hội đồng quản trị số 02 năm 2024","TCBS","2024-04-08 15:46:00"
"ICC","45","","27400","0","0","-0.087","11135653","ICC: Báo cáo tài chính năm 2023","TCBS","2024-04-01 12:29:00"
"ICC","45","","27400","0","0","-0.087","11135642","ICC: Thay đổi giấy đăng ký kinh doanh","TCBS","2024-04-01 12:23:00"
"ICC","45","","27400","0","0","-0.087","11135643","ICC: Thay đổi giấy đăng ký kinh doanh","TCBS","2024-04-01 12:22:00"
"ICC","57.7","","29900","0","0","0.076","11112485","ICC: Thông báo về ngày đăng ký cuối cùng để tham dự Đại hội đồng cổ đông thường niên năm 2024","TCBS","2024-03-11 15:32:00"
